ad_format,page_position,device_type,clutter_score,time_in_view_sec,scroll_velocity,domain_quality_score,attention_score,conversion
Banner,Sidebar,Desktop,8.567690646256908,7.4302079919629485,30.99723407414298,87.82976219527701,41.916844542924764,1
Video,Bottom,Desktop,6.088549384353267,3.1528807182765037,55.81928387716715,76.56143982269056,41.06767322005526,0
Banner,Bottom,Desktop,5.96355398476708,1.5113087358752355,55.41078780230272,12.933752183746904,15.448770171887997,0
Video,Bottom,Tablet,8.909240864758278,11.219381527860843,59.56798330039405,30.07545626097595,42.82410897180646,0
Banner,Bottom,Desktop,4.063081606638055,11.293701714599557,48.019599680726074,42.338046155542045,37.87410194370254,0
Banner,Sidebar,Mobile,0.6234431919088446,11.504705575006515,70.78150694783994,11.324406007107646,32.36665340076496,0
Rich Media,Top,Mobile,4.70393157115168,1.5926004986764837,86.37093076416431,12.073041319872768,15.834999291729073,0
Banner,Top,Desktop,5.537104626310506,1.8950360961542403,19.31907518293287,78.8563753406714,71.3900461701171,1
Video,Top,Desktop,5.49452144980179,12.55398878746748,24.663268387386776,17.03061664839388,75.61731006441622,0
Banner,Bottom,Mobile,1.5900407951108309,0.6721351402443687,46.581384829548945,90.50873243048618,33.25330419896147,0
Video,Top,Mobile,7.834129733285869,5.33384173655776,40.96080180674894,21.254290937394337,38.312133955922725,0
Video,Sidebar,Desktop,7.3196690927124894,1.728801686446297,59.49970981970871,49.08341493622426,34.677932939007896,0
Banner,Middle,Desktop,2.2985293373080493,6.388215072923295,59.50864643184207,21.166549001381885,20.59712335828692,0
Banner,Sidebar,Mobile,5.5122927972718205,8.968748681972494,55.99530861056535,94.11435526877841,50.86088419631509,0
Banner,Top,Mobile,7.903282086868517,2.6222166593663037,16.803226561001082,54.21577659183225,4.035142864735892,0
Video,Middle,Desktop,0.07684622974177269,0.8194093472755147,53.92476763740953,55.96007347936255,54.821695816545684,0
Native,Top,Mobile,2.7515480679055218,6.588247582871683,87.03821987498256,87.11706300157485,61.09054001818343,0
Video,Top,Tablet,4.720378677533745,0.2867036225426523,60.32734524856356,14.969243201495008,39.93318332605691,0
Video,Middle,Desktop,8.45031600224057,0.07553065459345344,48.67058858225182,8.68044528548314,0.0,0
Banner,Sidebar,Mobile,7.98967269870568,10.485581045805754,62.3621972849107,97.45859289215645,21.167719049715082,0
Banner,Middle,Mobile,1.5099252394785923,8.486088379635495,32.703326944136094,91.85281292658227,54.426697759586425,0
Banner,Bottom,Desktop,4.627418937455296,4.3608316522773425,58.35029790122613,25.272515770768766,20.07567486087433,0
Banner,Middle,Mobile,3.0463670917372685,5.473723469790766,49.577445785588445,59.217410397359416,31.892685770870404,0
Banner,Top,Mobile,4.014336595689192,15.246059986844768,27.125851753925943,69.34653402712694,79.2053541374476,0
Video,Bottom,Mobile,5.406248117973406,0.3241132639147418,54.913328579369555,92.67059008557173,32.66598975983027,0
Video,Top,Desktop,4.993405641541294,1.2205176707748058,50.879757107755594,21.02093076735517,49.91997044241257,0
Rich Media,Sidebar,Mobile,1.415746394333136,6.5319204636231625,66.14711878921821,78.8162760561714,68.44923347917513,0
Banner,Bottom,Desktop,1.2168812270846696,1.5328685281811345,52.66118115086333,17.857898716876285,14.476918996387644,0
Video,Middle,Desktop,1.3026890684309733,1.1613163928564503,54.1276899371061,55.94322349241971,66.95288199204842,0
Native,Bottom,Desktop,8.412882829415532,2.9188025615899074,52.97283347563651,20.045413799846113,0.0,0
Video,Top,Tablet,0.19935354890541324,6.431302835091591,52.67387379700443,29.773746522887034,89.83895272210107,0
Banner,Bottom,Desktop,2.024046335913604,1.1819174547165565,72.78712779922074,53.175787893741145,31.23809082751441,0
Banner,Sidebar,Mobile,9.558917781176833,2.8066060705687983,64.3231182161912,31.950792752054767,6.934447276491298,0
Banner,Sidebar,Desktop,0.6602133323292814,3.6575385070059645,31.24003769696458,99.7155408451787,42.64536610456431,0
Banner,Top,Mobile,0.36321447812176166,0.9450690288175694,47.48815696795109,64.46159190614577,23.839888170925004,0
Native,Top,Desktop,3.873293247425138,3.2388427053890627,21.835430447164363,83.63555384891808,90.3676097287351,0
Banner,Bottom,Desktop,1.512005628201284,10.04496052783761,79.82370592488446,19.677943820359765,20.782633356669702,0
Banner,Sidebar,Tablet,5.657635500578559,6.853390813105227,36.067434265508446,13.022049204257547,15.104610156824416,0
Native,Sidebar,Desktop,3.385809759176933,3.500331138722475,34.78786095273948,28.02426561116116,27.473373711812137,0
Native,Middle,Desktop,2.0896941261575988,0.6692691228744994,86.50915013869447,81.4467152355432,78.84658980179616,1
Video,Bottom,Mobile,9.986017164717694,0.11817024161958366,38.07840019093982,19.842491078069312,5.439016772539016,0
Video,Sidebar,Mobile,3.411041224626711,0.3480502187036039,31.002116251126697,24.561243309579506,26.678661743598457,0
Banner,Top,Desktop,6.410064486395823,6.935802187619067,63.171196792354884,74.31077503733998,63.25866403051118,0
Banner,Sidebar,Mobile,8.741130398055963,6.093278004045148,49.8225935811566,80.0907225687658,24.20223579714558,0
Banner,Top,Mobile,9.223871531983777,6.853366609256143,32.11700308719533,54.74631104619518,39.59516478129417,0
Video,Middle,Desktop,4.10127303278926,1.8351465782799932,56.733876086553096,14.416801084975772,43.5533910107208,0
Rich Media,Top,Desktop,9.761562579660522,0.4711451579109788,62.54364076339925,83.47360302052013,54.66340651819022,0
Banner,Bottom,Desktop,7.245653183985244,6.264625188596067,67.26302053576732,58.21076938268942,16.807134400029458,0
Video,Sidebar,Desktop,5.832757513163708,12.785200507352151,55.08022178384174,93.21888093451551,83.50461468827488,0
Banner,Bottom,Desktop,6.932793327116063,3.0091484406042133,67.74509133792617,20.651329040455092,11.897679732232517,0
Video,Top,Desktop,3.6013777314507056,7.22628520642237,66.93425753989051,14.61585126973608,84.49341859272616,0
Banner,Top,Desktop,4.244053837063372,6.5111150065962295,40.740003465772034,22.572377154423094,36.27990153592327,0
Banner,Bottom,Desktop,5.862690537623607,9.610190399377219,84.1516332581409,19.016960135318385,20.21947626485739,0
Native,Bottom,Desktop,3.26834129427076,0.14395109683642926,63.02129954021311,80.55429017798625,33.19533772312433,0
Video,Bottom,Desktop,7.688117415554078,15.539467829052914,77.89415647948566,9.523031354426426,31.2805870204554,0
Video,Top,Mobile,2.5108680062791846,10.025635696435511,47.22968464506222,81.17381738505527,100.0,0
Banner,Bottom,Mobile,7.968055098088142,10.456772707902903,66.93670003413712,64.57845975356258,8.70019706606102,0
Banner,Sidebar,Desktop,1.5215733778438334,28.069025047010257,55.44722070378832,91.69364275377741,73.29712523096985,0
Banner,Bottom,Desktop,2.1739086777168435,5.100988434680751,69.40052964443916,46.63445309275755,18.676670856764883,0
Native,Bottom,Mobile,7.530939205312629,0.4260119115858501,41.62121898592464,26.992935954147978,19.177430552862948,0
Rich Media,Sidebar,Tablet,2.631415610381753,8.652280058361745,38.88241003333126,90.21694291370127,76.59611657441488,0
Video,Bottom,Desktop,7.953942519079669,0.7244068795781684,74.65238322907274,0.720204575617811,0.0,0
Banner,Bottom,Desktop,7.838699966561087,6.695026629785383,54.859174291881786,91.80495416771147,33.905649489713824,0
Native,Bottom,Desktop,2.573012392225995,2.758450593345457,69.65182325215679,62.47534851344725,12.1188002099905,0
Video,Top,Mobile,0.730810161279537,0.03317618677531253,21.772311845661562,16.162285805992937,51.19944564330246,0
Video,Bottom,Tablet,1.6636058128567799,2.8615442584868056,33.885506085885474,29.30881844740333,32.045136169010604,0
Banner,Sidebar,Mobile,7.52526728467616,7.9644820373908605,39.542384895285494,59.00876932359797,32.97736616934048,0
Native,Top,Mobile,8.46994205494568,0.45728204150569546,75.95973154890635,9.707861257726702,0.0,0
Video,Sidebar,Mobile,3.8305551208080626,0.011072037666770042,75.19521169990874,5.741030338398733,21.940066437786456,1
Native,Bottom,Desktop,1.6421883124025793,3.0143586372988036,51.7515733915531,51.887433975421146,45.29453500841382,0
Native,Middle,Mobile,0.7546974939076134,0.0074896824853861906,59.61976774732028,3.350937021044209,3.5646022194201876,0
Banner,Bottom,Desktop,2.1581602519210996,13.64681783365292,53.365302680626385,77.09937632098463,43.46863907364187,0
Native,Middle,Desktop,9.796848609457912,8.710907807789066,30.052295754247144,69.6861794130584,73.40635367985857,0
Native,Sidebar,Desktop,1.702730166304578,4.972846584755833,51.192866906274325,92.75207862481882,68.6381885859401,0
Banner,Middle,Mobile,0.8616700531945898,0.08734850100981556,31.93351933558234,82.56815867420168,40.51036485720958,0
Banner,Sidebar,Mobile,7.854735229339901,4.217786332003865,42.379845799063204,6.354451442240783,0.0,0
Banner,Bottom,Mobile,6.1541149541656335,5.559802898089825,45.50970449745538,20.1959313929284,2.1603183178038687,0
Video,Bottom,Desktop,5.3482135077230675,4.426941823231613,83.01529300404891,20.05411626023996,31.211967822993543,1
Banner,Sidebar,Desktop,4.478525519567009,14.67706379595533,53.15609940256034,44.22166800276647,9.92984042436662,0
Video,Top,Desktop,7.0184128751408625,8.899466740278426,41.853338767896346,54.66149399940121,93.12726454379379,0
Banner,Bottom,Desktop,6.983549936135126,2.2713799196926603,62.27433689454618,46.279727725664586,14.995559877389708,0
Native,Top,Desktop,4.244259071794296,5.933917835136561,36.78564267892226,22.710553880012373,52.93054568090416,0
Banner,Sidebar,Desktop,2.3422784503139162,3.0915553137548795,103.14916173351972,91.50920674642985,35.166904183366405,0
Banner,Bottom,Mobile,8.412634560270817,13.179669759435848,58.60241334470761,3.6952896073472408,2.649747491893873,0
Video,Sidebar,Mobile,1.6462230260078514,4.813327424006825,0.5508772780393514,3.0170435940964246,42.884944156030656,0
Video,Sidebar,Desktop,5.340063135258557,4.3622054742478955,33.916363938053536,75.90449345210965,56.929355994346984,0
Banner,Top,Mobile,6.926741155481225,3.4727131596358736,86.02525245633416,28.48796753249695,20.245938920906017,0
Banner,Top,Desktop,6.388769649965699,2.371978058391726,52.962461938053735,74.36948890063503,30.39810353063425,0
Banner,Bottom,Desktop,6.187943305368442,0.8011882276949958,40.54052213334781,29.917136050763038,3.556084865566489,0
Native,Bottom,Mobile,6.625061951460653,1.6005549355459379,58.11205579314162,56.59423925295274,22.44341076029261,0
Native,Top,Mobile,8.756549164755507,2.0210863965693955,18.211216057891768,86.54806093798031,73.52352127795808,0
Video,Top,Desktop,3.653925709863981,0.8362840164653222,30.565684093362,18.755423685074856,55.229041069982465,0
Native,Bottom,Mobile,6.274365066559733,8.375572335746273,21.852557761641194,71.72511336599052,52.32819723202607,0
Native,Top,Mobile,6.9696668078221595,0.01110396306692303,42.64350903914197,81.14156900539055,69.95609934583685,0
Banner,Sidebar,Desktop,5.903265535401836,12.371112518432136,82.18515278199314,97.38178426069184,39.722267635266526,0
Rich Media,Sidebar,Mobile,9.030026421471025,0.6864510811885012,61.949761745326015,19.083078185160417,17.526408781472448,0
Native,Bottom,Desktop,6.5477876181793935,0.26156883634048506,59.57607108261515,50.11199643734131,19.97292134160946,0
Banner,Top,Mobile,4.244290778166025,26.682384124827756,36.80124985838427,29.39512893112267,60.82386033840943,0
Banner,Top,Mobile,8.455871011442062,42.48857166370485,65.59440629615071,43.56553610769406,99.73342285903556,0
Banner,Bottom,Tablet,4.895679976460119,1.0644661529881967,34.47721583703952,6.651768991049489,7.962442185168639,0
Banner,Sidebar,Desktop,5.301632739043748,0.7181788422991764,45.911172583369215,89.38383960110079,26.617255520415615,0
Native,Middle,Desktop,5.822795040222516,1.1018285022987149,65.09218708533798,32.08005051162982,38.628971066417996,0
Video,Middle,Tablet,3.227846871379035,3.580272469351342,48.37796545234924,98.89313632526711,88.08420851039278,0
Native,Top,Desktop,7.225398325950792,1.9370252831375274,68.29349095472793,44.043572101131986,31.65561505229666,0
Native,Bottom,Mobile,0.9812618711327348,2.0501251995766983,45.989735229001916,35.40877386017232,33.84519584399302,0
Video,Bottom,Desktop,8.688492015914965,8.292352541711566,77.15833042950925,50.40246427343511,39.223753827354535,0
Video,Top,Desktop,7.545377522551885,11.0452259440218,58.34967941726683,13.989280281992134,61.34825811734532,0
Banner,Middle,Desktop,3.5363180194596366,17.504680693852873,32.36398684155348,84.6344047843331,81.41877005145128,0
Banner,Bottom,Mobile,2.2639310502720376,3.6153357935323704,39.132045379890585,80.79274068335853,39.30797077552567,0
Video,Middle,Desktop,3.878979455313675,1.4127188178560115,45.53746714546127,82.33406326186912,75.00015287917697,0
Banner,Bottom,Desktop,8.050525774819134,4.04748284026975,69.14407956250521,41.48113680991617,21.388408021746336,0
Banner,Sidebar,Desktop,0.31570793142397857,10.241695083101877,86.74742906329993,35.873720515805786,41.7927763563248,0
Native,Bottom,Desktop,4.679242568922522,0.15699767574313364,20.26163480370352,95.88153971285546,72.48766738434296,0
Video,Bottom,Mobile,2.541102128708866,12.109255905779603,42.2753483847621,56.780156596088894,66.72316370738966,0
Banner,Sidebar,Desktop,8.749513999200131,1.2844544975091838,74.52564144517238,88.8850395520299,17.743707591272297,0
Video,Sidebar,Desktop,4.1384157389516,1.8589735021836227,48.88528285332721,25.961144173378415,35.42242873141281,0
Native,Middle,Desktop,6.9789832788061235,2.263206233378358,46.888691938396875,54.46021252881881,43.54468505785177,0
Banner,Top,Mobile,3.578924903331544,12.253185153595398,61.49001004066722,67.4404760335713,79.63770137870407,0
Banner,Sidebar,Desktop,3.296996681710821,0.9679051740806468,23.068046522946236,9.822296138965935,23.834741667831942,0
Rich Media,Top,Desktop,3.258728741691624,1.2616478661038557,62.13512451977719,88.38043804339205,87.01451246100409,0
Banner,Sidebar,Desktop,6.781746111659592,6.567127592786194,56.12626932998836,44.1672007655905,20.1204950832506,0
Banner,Top,Desktop,9.642408935724864,13.642894531662142,53.94753201229596,79.6764500249756,53.641015289745084,0
Video,Sidebar,Mobile,2.0814475389782983,0.5531763228826259,71.61092082950773,79.8884289751596,43.38031553527243,0
Native,Bottom,Tablet,6.439012346666534,3.6933252029633667,48.62144351577479,68.13809451717395,46.22918550585456,0
Banner,Bottom,Desktop,2.654344325611806,12.2938976715045,50.80680540778307,37.98933309349154,29.61860255823956,0
Banner,Middle,Mobile,5.493500523413476,10.86171662081868,53.611385141315374,56.14946761344425,52.49741211808269,0
Banner,Sidebar,Mobile,5.4159885066715585,14.8267909920149,9.043485525014965,80.6180457550638,41.53927010739702,0
Rich Media,Top,Mobile,4.500460193620689,11.61929531919321,70.9571962045336,10.26040617222348,41.693980354206104,0
Banner,Top,Mobile,4.9864414750215404,1.8895151921023987,61.87342025174851,81.75575035392181,29.645419164220012,0
Video,Top,Desktop,8.802311481464377,1.1660402184288494,60.80208028294048,28.68863091091949,17.793763599924585,0
Rich Media,Sidebar,Tablet,0.8860452519433304,11.587207553163346,56.80896433482251,37.802855583773685,65.27743563476658,0
Banner,Middle,Tablet,8.302831410221561,6.22318637860398,77.17068935320741,28.34170557471426,20.4536426381965,0
Rich Media,Bottom,Mobile,4.623133312860381,2.378276494383397,54.26149960081628,98.22411381595042,20.682051162320484,0
Rich Media,Bottom,Mobile,3.335940356999484,6.240240340272417,45.71440277334867,71.30553541541703,33.780492725526905,0
Native,Sidebar,Mobile,1.7714597443906355,1.835008511575487,15.315594028854164,99.80418772748342,51.26150785423748,0
Banner,Bottom,Desktop,8.148064585899679,4.353531327431749,24.599488731967124,9.614522302630203,10.18336023715176,0
Video,Bottom,Mobile,5.920422315361201,1.3285179033217067,43.90564393242153,96.84297084899144,24.85704391517572,0
Native,Bottom,Mobile,7.2837572090678435,4.124733126665253,51.99784738580502,22.649932251167616,4.221517118087789,0
Rich Media,Bottom,Desktop,3.149632565649625,12.830228291422996,38.192599693642286,1.864359879965538,35.875422223191,0
Banner,Top,Mobile,3.9295926229177667,7.3797686193459295,45.40492612144352,21.61696239766081,20.67668201228352,0
Native,Top,Tablet,9.136437288252,5.3365171811123595,31.910690556028104,18.40618606125354,13.16166970089199,0
Banner,Top,Desktop,9.611822854373818,1.4119034311073535,68.8841800434466,74.73602934325673,25.48763357962884,0
Banner,Middle,Mobile,7.398421789662738,0.32732540325494913,44.30237631917044,67.17114414787079,31.83738785066825,0
Video,Middle,Desktop,7.494260152900298,6.199205073790765,73.57660129431355,35.573276646434714,45.657915961623814,0
Native,Bottom,Mobile,6.944002770699375,4.291261173671388,44.75619697888997,18.52234687518556,5.5670864616406845,0
Video,Sidebar,Desktop,5.872099361405738,1.1951231870017947,57.24241925348616,35.948834259730425,28.802908721497026,0
Video,Middle,Mobile,5.95078329939338,13.648457698377452,59.364434625084826,96.56817533846935,91.4098209526715,0
Rich Media,Bottom,Desktop,9.638028903639675,4.01502473045226,53.211005415371126,30.16782723800745,18.583337774066926,0
Banner,Bottom,Mobile,7.509115267716195,4.241510084921563,27.917096826701957,68.73561741674482,8.980906190811151,0
Video,Top,Mobile,6.55341296096433,1.7745290815542405,43.16378731463039,33.53554830288799,30.71995552106312,0
Banner,Bottom,Desktop,1.8906960287926011,10.575749409823265,8.463810542863541,80.58199512405344,40.636519604654,0
Banner,Sidebar,Mobile,9.770739747605568,11.100000267030222,82.85218171749355,57.59008805921938,25.793428712983793,0
Video,Top,Tablet,5.202933697240338,6.278907448949934,0.0,66.60501499896185,100.0,0
Rich Media,Bottom,Desktop,9.437132297461808,0.5227755419683526,66.83986830054846,3.790586444467936,4.298701146415047,0
Video,Top,Desktop,7.135575375715088,0.44080026438159786,52.17008604060519,73.57358388134644,87.62255351490224,0
Native,Middle,Mobile,0.40080839294569737,3.168546040751017,15.268428014959376,26.895734892527614,51.13983782714713,0
Banner,Bottom,Mobile,5.389954997549631,0.7663913309212168,55.210926228174955,64.38042252527913,18.970704574927606,1
Banner,Sidebar,Tablet,8.926821186053077,2.016735226058683,27.86772311513287,41.913264932201955,10.623550363825625,0
Video,Bottom,Desktop,0.5178068550843007,0.9397483278286716,58.64869226168554,32.056002830732744,29.18532373934411,0
Banner,Middle,Mobile,8.667275503264962,1.8561544007633526,48.84975300365443,35.064695429168644,11.772521036958517,0
Banner,Sidebar,Mobile,6.133912922210016,14.315883967257644,54.58947817385865,11.65408453858432,19.78491219063819,0
Video,Middle,Mobile,0.4452726202053736,6.999215023319572,42.619069186385104,13.327029020394477,57.16452875816106,0
Banner,Bottom,Mobile,3.735983306686712,0.7442733461725772,76.59699035135255,11.77893894393307,5.117577863907253,0
Banner,Middle,Desktop,0.301705942440077,5.526907693485892,29.683592258794896,67.41155287937008,70.5951783982825,0
Video,Sidebar,Mobile,0.017162977563409676,0.15490823483343624,36.51161144167258,28.052008240687996,24.59693960501916,0
Video,Bottom,Desktop,8.964251295111763,20.559979644335304,46.57485443190265,95.98717450789194,71.1647941092332,0
Rich Media,Sidebar,Mobile,7.4857830087703565,3.793177930962797,47.95426728853484,82.05498922367262,28.146902717195367,1
Video,Top,Mobile,2.89472007149472,3.5201641305626463,27.36625163496036,34.522514790298246,74.43107554492352,0
Video,Bottom,Mobile,1.1371053057344294,1.3743894294202776,10.093094996547897,51.586028742446175,51.526372201501374,0
Rich Media,Bottom,Desktop,0.5443258200686651,3.060910604739126,57.1108631998671,78.49565210219436,50.08667391768233,0
Native,Bottom,Mobile,9.172223307171551,3.7352794414353396,56.55092184406034,14.622016815045825,0.0,0
Banner,Bottom,Desktop,6.255568521927042,5.367615533435598,84.05669670231222,18.26024151544289,9.314880149876156,0
Banner,Top,Desktop,1.605588876649,0.2349959628465922,75.03668158089175,37.869217367412325,51.44708115354241,0
Video,Top,Desktop,6.814619634479463,2.09408202723315,51.32353713402182,52.24046559430954,39.89536578340214,0
Video,Middle,Mobile,9.988907161325468,2.4469281828579166,36.49565404922711,12.705025880780463,9.004549267819364,0
Native,Sidebar,Mobile,7.8802742039075815,0.8075980099797144,72.56714566413257,46.65966882073468,12.147142183797794,0
Native,Sidebar,Mobile,4.465323069883071,1.3707752745723272,33.02943674264335,19.617148700721998,10.375974458637632,0
Video,Top,Mobile,8.141766706144285,1.3503411010378417,67.85701051446074,87.90627935685512,63.92407821877833,0
Rich Media,Sidebar,Desktop,7.4430668191041285,8.313551803121154,21.30426954919021,93.51939128930216,58.544157730403306,0
Video,Top,Tablet,0.8865319779397485,5.811316004819118,89.31696616345513,73.5605713138034,97.78678832601406,0
Banner,Middle,Tablet,9.256966253051806,12.803455056708625,28.63578111229598,13.702435015284188,41.80849530646479,0
Native,Top,Mobile,8.841032479397331,1.854554669907407,30.200187045521943,68.76406254943,30.660114071808877,0
Banner,Sidebar,Desktop,5.905595230066324,10.671033635305873,11.869571248294093,53.943198845146114,33.71174637786263,0
Native,Bottom,Desktop,5.081492057085736,9.968219224809596,42.0533526968437,84.94832052165779,51.86176542309629,0
Rich Media,Middle,Desktop,2.277413760641238,2.9706619758145454,58.71921897036849,38.145550592103774,60.460078386935265,0
Video,Bottom,Mobile,8.344578896099744,4.967589486127279,38.04468069889841,98.06027239251057,37.66725783192715,0
Video,Top,Desktop,4.318864095803326,4.555933777809834,32.22635507764201,80.1101709114679,100.0,0
Video,Middle,Desktop,5.793066912111566,1.8396053537117873,21.017791669973064,20.225747159533512,47.94175007482239,0
Banner,Middle,Desktop,1.7008748497219561,1.5195410275386898,55.5968641166403,66.96051038009999,35.98198645289207,0
Banner,Top,Desktop,2.138227581904361,0.9253832067295237,63.90727447728253,51.87266658438235,22.233419052774614,0
Video,Sidebar,Desktop,9.852013242242858,9.09047374140974,53.271573533640534,73.54301289260086,47.56738084038041,0
Native,Bottom,Desktop,4.939999698974223,3.8127991221593227,63.845200333619914,37.557133898426585,36.86475251732775,0
Video,Top,Mobile,8.157428784034227,2.0652111462910177,25.695885325934015,1.3518505557471583,15.71175943883291,0
Banner,Top,Desktop,8.297300025354334,3.5666733806289335,37.34181856927749,38.75630023882297,16.919989048787418,1
Video,Top,Mobile,9.815103305919715,0.42011779171309555,45.99260755121645,65.82174795540303,42.28903937840064,0
Native,Middle,Mobile,9.829040154843145,0.5601534080847915,75.55074610673383,13.4209120724187,0.0,0
Video,Bottom,Desktop,4.569554181914083,7.122106948436665,75.43474821404816,93.85658875537175,59.75593960956826,0
Video,Top,Desktop,9.503203775181783,11.575518169111048,65.8650466804255,33.671247730078704,52.618939999541716,0
Native,Bottom,Mobile,3.654544194830749,1.93028710537518,65.3725428159409,59.00062247400162,30.63643481826052,0
Video,Middle,Tablet,6.076391268666632,2.6311625999574275,34.2191560925381,11.071715170741781,29.934407002819473,0
Video,Middle,Desktop,8.217124299654818,2.3398356517998473,52.06607602921584,2.489805889216379,1.1964861475074002,0
Native,Sidebar,Mobile,9.137865373453247,3.26043833507051,16.664801576381514,52.3480987445863,31.967038542810876,0
Banner,Top,Mobile,5.238392242252408,2.6720239269633597,65.37127187806058,47.256023778936495,29.11725762582965,0
Rich Media,Middle,Mobile,4.1785945811458545,2.4407391979298647,45.01079603279824,99.77760280893804,79.8671518205703,0
Banner,Middle,Tablet,7.285180536398341,5.39326687739759,90.83429764021321,82.4492645862668,23.990620063628793,0
Banner,Top,Desktop,4.559275683648336,1.58804487886899,55.221844923217134,70.29252854240049,54.881652876354735,0
Native,Top,Desktop,6.718014293629487,14.291525400125414,34.89472305426824,64.05017688802886,96.38488529680644,0
Banner,Middle,Mobile,8.042189078923684,1.8442905382586892,44.52803673513952,94.4988201280754,32.83112715402663,0
Native,Sidebar,Desktop,8.411272677215678,1.2076824099234411,37.3783267505211,89.30693543538634,52.205137975023675,0
Native,Bottom,Desktop,2.5431404168249285,17.861062727326104,38.36946360201411,9.915550371985105,47.93529736326643,0
Native,Bottom,Mobile,5.714581210396483,1.2990722345793324,49.553535889168685,31.46392073453891,13.818103620010863,0
Rich Media,Middle,Mobile,0.25034263345733443,3.8466519357026874,30.264500649467248,21.43849710088004,51.72601433325583,0
Banner,Bottom,Mobile,7.977562116013333,1.9943252075930915,48.83461722652347,66.98162337567322,21.882906428305088,0
Native,Top,Desktop,1.2509517300750306,0.40320420587642514,10.517866690739481,85.39803992936301,90.92808215632304,0
Banner,Top,Tablet,8.716845005012509,15.278748375054077,53.21214660071144,94.82272697125366,53.192650088546806,0
Video,Middle,Desktop,4.068096048715755,2.34412525091762,34.809941482628446,99.57311326229122,89.62648954814546,0
Native,Middle,Desktop,1.6726827782306508,5.175643708797679,23.030386751514836,86.26857394963257,87.81531107229605,0
Banner,Top,Mobile,7.958149143997514,9.911674675431634,64.48193287871689,34.04532171571378,23.126752553290668,0
Video,Top,Tablet,2.0028638703344717,4.0258088935943634,14.62052689515469,20.15642448640308,65.91864645339588,0
Video,Top,Mobile,3.94414673675063,6.238826477730248,62.49666459879094,27.287625130184225,63.09609831308151,0
Video,Middle,Mobile,5.668761962167804,7.67643695185148,59.37878807666969,69.8243345739571,72.16421291479452,0
Rich Media,Middle,Mobile,3.6002993853771192,2.4026495103380183,32.161475728344264,64.75960729645374,39.79895487644211,0
Banner,Top,Desktop,1.7902874247449108,4.9547538228347845,44.509563891776175,83.98450757205073,69.1799150851977,0
Video,Top,Mobile,4.060937960394306,1.15309682239897,55.313585872627186,26.738816487192253,55.1970846107443,0
Native,Top,Desktop,1.4424437058844397,0.2846323116944099,54.63931491359724,56.46963210547619,67.26348658394281,0
Video,Top,Tablet,7.191554625952729,21.60963077369071,68.27646830426745,90.6603874488333,100.0,0
Banner,Middle,Desktop,1.7150496431882578,0.48588529077597925,64.63977971301048,6.981904359396774,41.545866156077196,0
Video,Top,Desktop,4.823825363703879,2.799400010846433,70.69995287221734,36.05429889903602,58.68250196234064,0
Banner,Bottom,Mobile,5.603782536948749,0.34892289281792255,73.00395964899558,8.030348741259019,3.6220033052394096,0
Banner,Middle,Desktop,9.45066939354006,12.80027677496996,52.279156117598596,75.09641583332231,52.574154373574686,0
Native,Middle,Desktop,0.7825835410090143,0.5781272465394052,44.185766338377306,5.485536548102243,30.09358758815968,1
Video,Top,Desktop,9.304552750185959,7.7207620960015735,47.5761478938286,94.59692376629324,95.85073278880301,0
Rich Media,Top,Desktop,2.082263573252808,6.289473027758289,43.16956827006176,83.47183765840606,100.0,0
Native,Top,Mobile,8.409362646397616,0.23043938951948711,78.9562768772208,5.707924389470853,10.963345250759684,0
Video,Sidebar,Desktop,0.9049525417767512,6.387534673167476,34.836940235229164,81.83987074917552,93.82460136950135,0
Banner,Sidebar,Mobile,9.887023772824623,17.419118050041533,72.68616405933878,10.983854138922144,14.009272431077797,0
Video,Top,Mobile,8.076327528888338,3.6803455505192266,40.36542107870088,70.1048456399021,49.57830120352307,0
Banner,Bottom,Mobile,0.6295109934795962,1.7089463634138635,72.09575082557676,69.54272875919261,20.39140459441105,0
Rich Media,Top,Mobile,2.141110434320155,3.9369894269347645,64.54015558123712,96.40112514992836,86.25842002471545,0
Banner,Top,Mobile,5.485449931177554,0.6449009621356248,49.21597657793976,45.71455072263751,17.277987033833078,0
Banner,Bottom,Desktop,5.235720111403708,15.613534369770118,55.182930081921,75.13263397496065,43.474985327782726,0
Video,Top,Mobile,6.29269202956075,2.273261385941802,27.80747472616656,56.61003352659289,72.53918840697806,0
Banner,Middle,Desktop,4.635066771583849,3.0532551500122844,61.54981079698014,98.04386660765041,61.447131135696864,0
Banner,Bottom,Mobile,7.341643057962399,2.565763905886363,68.94598116367106,50.252406578027944,10.555154192103833,0
Video,Bottom,Desktop,3.4848560374634765,0.14124110459659497,76.7570400091816,94.08706423693953,39.79870806775857,0
Banner,Sidebar,Desktop,1.7638683678438283,0.1747868656009294,43.50274461541313,40.70638765067473,32.792165613487526,0
Banner,Bottom,Mobile,0.3377948502000916,4.131925189157283,94.00261411477156,18.82584518096998,9.036499455620064,0
Banner,Bottom,Desktop,3.247656127924871,3.489035138902577,43.64723854322276,37.718184715318415,4.281891308949053,0
Native,Middle,Tablet,4.268788326106522,21.52367683284888,41.00089362310449,44.7158814044361,100.0,0
Video,Top,Desktop,6.5906871480231715,1.5274325296386966,46.66057806645414,65.65044349820259,60.85799681394349,0
